epoch,accuracy,loss,val_accuracy,val_loss
85,0.7109616994857788,0.7881757020950317,0.6557536721229553,0.957459032535553
86,0.7083492875099182,0.7939437031745911,0.6550571322441101,0.9578081369400024
87,0.707687497138977,0.7895695567131042,0.6543605327606201,0.9577702879905701
88,0.7085931301116943,0.788267970085144,0.65352463722229,0.9570506811141968
89,0.709568440914154,0.7871183753013611,0.6543605327606201,0.9581713676452637
90,0.7070256471633911,0.7909176349639893,0.6532460451126099,0.9585886001586914
91,0.7110313773155212,0.7887969613075256,0.65352463722229,0.9582371115684509
92,0.7099515795707703,0.785711944103241,0.65352463722229,0.9571191668510437
93,0.7087324261665344,0.7901305556297302,0.6532460451126099,0.9578419923782349
94,0.7118673324584961,0.7859522700309753,0.6540819406509399,0.9578378796577454
95,0.7091853022575378,0.786205530166626,0.6528280973434448,0.958577573299408
96,0.7083144783973694,0.7886070013046265,0.6532460451126099,0.958467960357666
97,0.7094639539718628,0.782191276550293,0.6536639928817749,0.9592063426971436
98,0.7098819017410278,0.787697434425354,0.6525494456291199,0.9579357504844666
99,0.7093594074249268,0.790019690990448,0.6540819406509399,0.957186758518219
100,0.7099515795707703,0.7853994369506836,0.65338534116745,0.9577304720878601
101,0.7086976170539856,0.7865016460418701,0.6536639928817749,0.9576699137687683
102,0.7102302312850952,0.7843402624130249,0.6539425849914551,0.9579560160636902
103,0.7085583209991455,0.7864205241203308,0.65268874168396,0.9580926299095154
104,0.7085583209991455,0.7885545492172241,0.6524101495742798,0.9582429528236389
105,0.7089414596557617,0.7843568921089172,0.6518529057502747,0.9584269523620605
106,0.7078964710235596,0.788043200969696,0.65352463722229,0.9581369757652283
107,0.7037165760993958,0.7903890609741211,0.65352463722229,0.957848072052002
108,0.7094290852546692,0.7844039797782898,0.6529673933982849,0.957603931427002
109,0.7073043584823608,0.7891405820846558,0.65352463722229,0.9580587148666382
110,0.7086279392242432,0.7884492874145508,0.6540819406509399,0.9584821462631226
111,0.7093594074249268,0.783924400806427,0.6528280973434448,0.9586341977119446
112,0.7104043960571289,0.7823471426963806,0.6528280973434448,0.9584683179855347
113,0.7104740738868713,0.7857980728149414,0.6532460451126099,0.9589401483535767
114,0.7130516767501831,0.7842967510223389,0.6540819406509399,0.957353413105011
115,0.7112403512001038,0.7865012288093567,0.6525494456291199,0.9582678079605103
116,0.7109616994857788,0.7847661375999451,0.65338534116745,0.9588941931724548
